movie,year,genre,color,language,country,rating,duration,budget
Osmosis Jones,2001,Action,Color,English,USA,PG,95,70000000
Shrek the Third,2007,Adventure,Color,English,USA,PG,93,160000000
Speed Racer,2008,Action,Color,English,USA,PG,135,120000000
The Possession,2012,Horror,Color,English,USA,PG-13,92,14000000
The Possession,2012,Horror,Color,English,USA,PG-13,92,14000000
The Net,1995,Action,Color,English,USA,PG-13,114,22000000
Jumping the Broom,2011,Comedy,Color,English,USA,PG-13,112,6600000
The Life of David Gale,2003,Crime,Color,English,USA,R,130,50000000
Labor Day,2013,Drama,Color,English,USA,PG-13,111,18000000
The Chronicles of Riddick,2004,Action,Color,English,USA,PG-13,134,105000000
Eulogy,2004,Comedy,Color,English,USA,R,85,6500000
The International,2009,Action,Color,English,USA,R,118,50000000
The Sum of All Fears,2002,Action,Color,English,USA,PG-13,124,68000000
Hart's War,2002,Drama,Color,English,USA,R,125,60000000
Beautiful Creatures,2013,Drama,Color,English,USA,PG-13,124,60000000
Takers,2010,Action,Color,English,USA,PG-13,107,20000000
Saw III,2006,Horror,Color,English,USA,R,121,10000000
The To Do List,2013,Comedy,Color,English,USA,R,104,1500000
Things to Do in Denver When You're Dead,1995,Crime,Color,English,USA,R,115,7000000
Secret Window,2004,Mystery,Color,English,USA,PG-13,96,40000000
Click,2006,Comedy,Color,English,USA,PG-13,107,70000000
The Invention of Lying,2009,Comedy,Color,English,USA,PG-13,100,18500000
Hackers,1995,Comedy,Color,English,USA,PG-13,107,20000000
The Devil's Own,1997,Action,Color,English,USA,R,111,86000000
The Fast and the Furious: Tokyo Drift,2006,Action,Color,English,USA,PG-13,104,85000000
The Ant Bully,2006,Adventure,Color,English,USA,PG,88,50000000
Behind Enemy Lines,2001,Action,Color,English,USA,PG-13,106,40000000
The Losers,2010,Action,Color,English,USA,PG-13,97,25000000
Paranormal Activity 2,2010,Horror,Color,English,USA,R,98,3000000
Batman v Superman: Dawn of Justice,2016,Action,Color,English,USA,PG-13,183,250000000
Due Date,2010,Comedy,Color,English,USA,R,95,65000000
From Paris with Love,2010,Action,Color,English,France,R,92,52000000
Triple 9,2016,Action,Color,English,USA,R,115,20000000
Night at the Museum: Secret of the Tomb,2014,Adventure,Color,English,USA,PG,98,127000000
Mr. Popper's Penguins,2011,Comedy,Color,English,USA,PG,94,55000000
The FP,2011,Comedy,Color,English,USA,R,82,60000
Scream 3,2000,Horror,Color,English,USA,R,116,40000000
The Majestic,2001,Drama,Color,English,USA,PG,152,72000000
Ice Age: Continental Drift,2012,Adventure,Color,English,USA,PG,88,95000000
Hollywood Ending,2002,Comedy,Color,English,USA,PG-13,112,16000000
Pet Sematary,1989,Fantasy,Color,English,USA,R,103,11500000
Dear Wendy,2004,Comedy,Color,English,Italy,Unrated,102,50000000
Here Comes the Boom,2012,Action,Color,English,USA,PG,105,42000000
Pain & Gain,2013,Comedy,Color,English,USA,R,129,26000000
Road House,1989,Action,Color,English,USA,R,114,17000000
The Day After Tomorrow,2004,Action,Color,English,USA,PG-13,124,125000000
Mona Lisa Smile,2003,Drama,Color,English,USA,PG-13,117,65000000
He's Just Not That Into You,2009,Comedy,Color,English,USA,PG-13,129,40000000
Vanity Fair,2004,Drama,Color,English,USA,PG-13,141,23000000
Eraser,1996,Action,Color,English,USA,R,115,100000000
Divine Secrets of the Ya-Ya Sisterhood,2002,Drama,Color,English,USA,PG-13,116,27000000
Quarantine,2008,Horror,Color,English,USA,R,89,12000000
Days of Thunder,1990,Action,Color,English,USA,PG-13,107,60000000
Hope Floats,1998,Drama,Color,English,USA,PG-13,114,30000000
Nacho Libre,2006,Comedy,Color,English,Germany,PG,92,32000000
Eight Legged Freaks,2002,Action,Color,English,USA,PG-13,99,30000000
Stomp the Yard,2007,Drama,Color,English,USA,PG-13,109,14000000
The Longshots,2008,Biography,Color,English,USA,PG,94,23000000
Seven Pounds,2008,Drama,Color,English,USA,PG-13,123,55000000
The Protector,2005,Action,Color,Thai,Thailand,R,111,200000000
Elizabeth: The Golden Age,2007,Biography,Color,English,UK,PG-13,114,55000000
Chappie,2015,Action,Color,English,USA,R,120,49000000
A Good Year,2006,Comedy,Color,English,USA,PG-13,117,35000000
The Man with the Golden Gun,1974,Action,Color,English,UK,PG,125,13000000
Angels & Demons,2009,Mystery,Color,English,USA,PG-13,146,150000000
Resident Evil,2002,Action,Color,English,UK,R,100,33000000
In Time,2011,Action,Color,English,USA,PG-13,109,40000000
Half Baked,1998,Comedy,Color,English,USA,R,82,8000000
Saw II,2005,Horror,Color,English,USA,R,95,4000000
Homefront,2013,Action,Color,English,USA,R,100,22000000
W.,2008,Biography,Color,English,USA,PG-13,129,25100000
Meet the Fockers,2004,Comedy,Color,English,USA,PG-13,106,80000000
Lockout,2012,Action,Color,English,France,PG-13,95,20000000
Blue Like Jazz,2012,Comedy,Color,English,USA,PG-13,108,1200000
Freddy vs. Jason,2003,Action,Color,English,USA,R,97,30000000
Kicking & Screaming,2005,Comedy,Color,English,USA,PG,95,45000000
Silent Hill,2006,Adventure,Color,English,Canada,R,132,50000000
Act of Valor,2012,Action,Color,English,USA,R,110,12000000
Nurse Betty,2000,Comedy,Color,English,Germany,R,110,24000000
Mad City,1997,Crime,Color,English,USA,PG-13,115,50000000
Practical Magic,1998,Comedy,Color,English,USA,PG-13,104,48000000
The Switch,2010,Comedy,Color,English,USA,PG-13,101,19000000
Stolen,2012,Action,Color,English,USA,R,96,35000000
Little Boy,2015,Drama,Color,English,Mexico,PG-13,106,20000000
The Vow,2012,Drama,Color,English,USA,PG-13,104,30000000
Death Sentence,2007,Action,Color,English,USA,R,111,20000000
When the Game Stands Tall,2014,Drama,Color,English,USA,PG,115,15000000
Insidious: Chapter 2,2013,Fantasy,Color,English,USA,PG-13,106,5000000
Blood Ties,2013,Crime,Color,English,France,R,144,25500000
Final Fantasy: The Spirits Within,2001,Action,Color,English,USA,PG-13,106,137000000
Ted 2,2015,Comedy,Color,English,USA,R,125,68000000
Entrapment,1999,Action,Color,English,USA,PG-13,113,66000000
The Men Who Stare at Goats,2009,Comedy,Color,English,USA,R,94,25000000
The Bodyguard,1992,Action,Color,English,USA,R,129,25000000
If I Stay,2014,Drama,Color,English,USA,PG-13,107,11000000
TMNT,2007,Action,Color,English,Hong Kong,PG,87,34000000
The Hunted,2003,Action,Color,English,USA,R,94,55000000
Heaven Is for Real,2014,Biography,Color,English,USA,PG,99,12000000
Novocaine,2001,Comedy,Color,English,USA,R,95,6000000
Unfriended,2014,Horror,Color,English,USA,R,83,1000000
40 Days and 40 Nights,2002,Comedy,Color,English,USA,R,96,17000000
The Crocodile Hunter: Collision Course,2002,Action,Color,English,Australia,PG,90,13000000
The Lizzie McGuire Movie,2003,Adventure,Color,English,USA,PG,94,17000000
John Q,2002,Crime,Color,English,USA,PG-13,116,36000000
Machine Gun Preacher,2011,Action,Color,English,USA,R,129,30000000
Where the Heart Is,2000,Comedy,Color,English,USA,PG-13,120,15000000
Sweet November,2001,Drama,Color,English,USA,PG-13,119,40000000
The Beach,2000,Adventure,Color,English,USA,R,119,50000000
Hereafter,2010,Drama,Color,English,USA,PG-13,129,50000000
Step Up Revolution,2012,Drama,Color,English,USA,PG-13,99,33000000
Jakob the Liar,1999,Drama,Color,English,France,PG-13,120,15000000
Edmond,2005,Drama,Color,English,USA,R,82,10000000
No Strings Attached,2011,Comedy,Color,English,USA,R,108,25000000
The Rocker,2008,Comedy,Color,English,USA,PG-13,102,15000000
Not Easily Broken,2009,Drama,Color,English,USA,PG-13,99,8000000
The Wraith,1986,Action,Color,English,USA,R,93,2700000
The Relic,1997,Horror,Color,English,UK,R,110,40000000
Diary of a Mad Black Woman,2005,Comedy,Color,English,USA,PG-13,116,5500000
Smokin' Aces,2006,Action,Color,English,UK,R,109,17000000
Kick-Ass 2,2013,Action,Color,English,USA,R,103,28000000
Where the Truth Lies,2005,Crime,Color,English,Canada,R,107,25000000
300: Rise of an Empire,2014,Action,Color,English,USA,R,102,110000000
The Game Plan,2007,Comedy,Color,English,USA,PG,110,22000000
The Golden Compass,2007,Adventure,Color,English,USA,PG-13,113,180000000
How to Be Single,2016,Comedy,Color,English,USA,R,110,38000000
Firestarter,1984,Action,Color,English,USA,R,114,15000000
The Boy,2016,Horror,Color,English,USA,PG-13,97,10000000
Like Mike,2002,Comedy,Color,English,USA,PG,99,30000000
The Twilight Saga: Eclipse,2010,Adventure,Color,English,USA,PG-13,124,68000000
The Oogieloves in the Big Balloon Adventure,2012,Adventure,Color,English,USA,G,88,20000000
The Legend of Tarzan,2016,Action,Color,English,USA,PG-13,110,180000000
The Legend of Tarzan,2016,Action,Color,English,USA,PG-13,110,180000000
Eagle Eye,2008,Action,Color,English,USA,PG-13,118,80000000
The Living Wake,2007,Comedy,Color,English,USA,PG-13,91,500000
Cars 2,2011,Adventure,Color,English,USA,G,106,200000000
To Rome with Love,2012,Comedy,Color,English,USA,R,112,17000000
O,2001,Drama,Color,English,USA,R,95,5000000
O,2001,Drama,Color,English,USA,R,95,5000000
Johnny English,2003,Action,Color,English,UK,PG,87,35000000
Message in a Bottle,1999,Drama,Color,English,USA,PG-13,131,55000000
Pathology,2008,Crime,Color,English,USA,R,95,8000000
At First Sight,1999,Drama,Black and White,English,USA,PG-13,128,60000000
Dreamcatcher,2003,Drama,Color,English,USA,R,136,68000000
George of the Jungle,1997,Action,Color,English,USA,PG,92,55000000
Boomerang,1992,Comedy,Color,English,USA,R,117,40000000
One Day,2011,Drama,Color,English,USA,PG-13,107,15000000
Now You See Me 2,2016,Action,Color,English,USA,PG-13,129,90000000
The Giver,2014,Drama,Black and White,English,South Africa,PG-13,97,25000000
Fur: An Imaginary Portrait of Diane Arbus,2006,Biography,Color,English,USA,R,122,16800000
Elizabethtown,2005,Comedy,Color,English,USA,PG-13,123,57000000
The Man in the Iron Mask,1998,Action,Color,English,USA,PG-13,132,35000000
Murder by Numbers,2002,Crime,Color,English,USA,R,115,50000000
Murder by Numbers,2002,Crime,Color,English,USA,R,115,50000000
Just Visiting,2001,Comedy,Color,English,France,PG-13,84,40000000
All About the Benjamins,2002,Action,Color,English,USA,R,95,14000000
Bride of Chucky,1998,Comedy,Color,English,Canada,R,89,25000000
Malibu's Most Wanted,2003,Comedy,Color,English,USA,PG-13,86,16000000
Event Horizon,1997,Horror,Color,English,UK,R,130,60000000
Terminator Salvation,2009,Action,Color,English,USA,PG-13,118,200000000
In the Land of Women,2007,Comedy,Color,English,USA,PG-13,97,10000000
Jersey Girl,2004,Comedy,Color,English,USA,PG-13,102,35000000
Fun with Dick and Jane,2005,Comedy,Color,English,USA,PG-13,90,100000000
27 Dresses,2008,Comedy,Color,English,USA,PG-13,111,30000000
Rock of Ages,2012,Comedy,Color,English,USA,PG-13,136,75000000
Bridget Jones: The Edge of Reason,2004,Comedy,Color,English,UK,R,108,40000000
The Singing Detective,2003,Comedy,Color,English,USA,R,109,8000000
Maggie,2015,Drama,Color,English,USA,PG-13,95,8500000
One Missed Call,2008,Horror,Color,English,Japan,PG-13,87,27000000
Pirates of the Caribbean: On Stranger Tides,2011,Action,Color,English,USA,PG-13,136,250000000
Running with Scissors,2006,Comedy,Color,English,USA,R,122,12000000
The Sorcerer's Apprentice,2010,Action,Color,English,USA,PG,109,150000000
San Andreas,2015,Action,Color,English,USA,PG-13,114,110000000
The Sentinel,2006,Action,Color,English,USA,PG-13,107,60000000
Next Friday,2000,Comedy,Color,English,USA,R,98,9500000
Desert Dancer,2014,Biography,Color,English,UK,PG-13,104,4000000
Red Tails,2012,Action,Color,English,USA,PG-13,125,58000000
Timecop,1994,Action,Color,English,Canada,R,99,27000000
Monte Carlo,2011,Adventure,Color,English,Hungary,PG,109,20000000
Observe and Report,2009,Comedy,Color,English,USA,R,86,18000000
Child's Play 2,1990,Fantasy,Color,English,USA,R,72,13000000
The Santa Clause 2,2002,Comedy,Color,English,USA,G,104,60000000
Scary Movie 3,2003,Comedy,Color,English,USA,PG-13,84,48000000
The House Bunny,2008,Comedy,Color,English,USA,PG-13,97,25000000
Big Fat Liar,2002,Adventure,Color,English,USA,PG,88,15000000
Big Fat Liar,2002,Adventure,Color,English,USA,PG,88,15000000
Pride and Glory,2008,Crime,Color,English,USA,R,130,30000000
Blindness,2008,Drama,Color,English,Canada,R,121,25000000
Transporter 2,2005,Action,Color,English,France,PG-13,87,32000000
Leatherheads,2008,Comedy,Color,English,USA,PG-13,114,58000000
Hostel,2005,Horror,Color,English,USA,R,93,4800000
Joyful Noise,2012,Comedy,Color,English,USA,PG-13,118,25000000
Operation Chromite,2016,Action,Color,English,South Korea,,115,12620000
Basic,2003,Action,Color,English,Germany,R,98,50000000
Star Trek: The Motion Picture,1979,Adventure,Color,English,USA,PG,143,35000000
Mindhunters,2004,Crime,Color,English,USA,R,101,27000000
Miss Congeniality,2000,Action,Color,English,USA,PG-13,109,45000000
The Big Year,2011,Comedy,Color,English,USA,PG,100,41000000
Daddy's Home,2015,Comedy,Color,English,USA,PG-13,96,50000000
Shark Tale,2004,Adventure,Color,English,USA,PG,90,75000000
The Brothers Grimm,2005,Action,Color,English,USA,PG-13,118,88000000
Without a Paddle,2004,Adventure,Color,English,USA,PG-13,95,19000000
Cry_Wolf,2005,Drama,Color,English,USA,PG-13,90,1000000
Journey 2: The Mysterious Island,2012,Action,Color,English,USA,PG,94,79000000
Final Destination 3,2006,Horror,Color,English,Germany,R,86,25000000
What a Girl Wants,2003,Comedy,Color,English,USA,PG,105,20000000
Drive Me Crazy,1999,Comedy,Color,English,USA,PG-13,91,8000000
Hotel for Dogs,2009,Comedy,Color,English,USA,PG,100,35000000
Black Christmas,2006,Horror,Color,English,USA,R,94,9000000
Colombiana,2011,Action,Color,English,France,PG-13,112,40000000
The Brass Teapot,2012,Comedy,Color,English,USA,R,101,900000
Paycheck,2003,Action,Color,English,USA,PG-13,119,60000000
Don't Say a Word,2001,Crime,Color,English,USA,R,113,50000000
High Crimes,2002,Crime,Color,English,USA,PG-13,115,42000000
Immortals,2011,Action,Color,English,USA,R,110,75000000
Flight of the Phoenix,2004,Action,Color,English,USA,PG-13,113,45000000
Percy Jackson & the Olympians: The Lightning Thief,2010,Adventure,Color,English,UK,PG,118,95000000
House on Haunted Hill,1999,Horror,Color,English,USA,R,93,19000000
One Direction: This Is Us,2013,Documentary,Color,English,USA,PG,106,10000000
House of D,2004,Comedy,Color,English,USA,PG-13,96,6000000
Gangster Squad,2013,Action,Color,English,USA,R,113,60000000
Extraordinary Measures,2010,Drama,Color,English,USA,PG,106,31000000
The Angry Birds Movie,2016,Action,Color,English,USA,PG,97,73000000
Men in Black II,2002,Action,Color,English,USA,PG-13,88,140000000
Earth to Echo,2014,Adventure,Color,English,USA,PG,91,13000000
Club Dread,2004,Comedy,Color,English,USA,R,119,8550000
The Young Messiah,2016,Drama,Color,English,USA,PG-13,111,18500000
My Super Ex-Girlfriend,2006,Comedy,Color,English,USA,PG-13,95,30000000
The Matrix Revolutions,2003,Action,Color,English,Australia,R,129,150000000
The Bone Collector,1999,Crime,Color,English,USA,R,118,48000000
Brooklyn's Finest,2009,Crime,Color,English,USA,R,132,17000000
Summer of Sam,1999,Crime,Color,English,USA,R,142,22000000
Drop Dead Gorgeous,1999,Comedy,Color,English,Germany,PG-13,97,10000000
Chloe,2009,Drama,Color,English,USA,R,96,11000000
Dark Shadows,2012,Comedy,Color,English,USA,PG-13,113,100000000
Proof of Life,2000,Action,Color,English,USA,R,135,65000000
Flightplan,2005,Drama,Color,English,USA,PG-13,98,55000000
Three to Tango,1999,Comedy,Color,English,Australia,PG-13,98,20000000
Birth,2004,Drama,Color,English,USA,R,100,20000000
Flashdance,1983,Drama,Color,English,USA,R,95,4000000
Doomsday,2008,Action,Color,English,UK,R,113,30000000
Vertical Limit,2000,Action,Color,English,USA,PG-13,124,75000000
The Break-Up,2006,Comedy,Color,English,USA,PG-13,106,52000000
"You, Me and Dupree",2006,Comedy,Color,English,USA,PG-13,110,54000000
The Longest Ride,2015,Drama,Color,English,USA,PG-13,128,34000000
Delivery Man,2013,Comedy,Color,English,USA,PG-13,105,26000000
The Mummy Returns,2001,Action,Color,English,USA,PG-13,130,98000000
Johnny English Reborn,2011,Action,Color,English,USA,PG,101,45000000
Shallow Hal,2001,Comedy,Color,English,USA,PG-13,114,40000000
All the Pretty Horses,2000,Drama,Color,English,USA,PG-13,220,57000000
Race to Witch Mountain,2009,Action,Color,English,USA,PG,98,65000000
Woman on Top,2000,Comedy,Color,English,USA,R,92,8000000
Vamps,2012,Comedy,Color,English,USA,PG-13,92,16000000
The Shaggy Dog,2006,Comedy,Color,English,USA,PG,98,50000000
Suicide Squad,2016,Action,Color,English,USA,PG-13,123,175000000
The Lovely Bones,2009,Drama,Color,English,USA,PG-13,135,65000000
The Lovely Bones,2009,Drama,Color,English,USA,PG-13,135,65000000
You Will Meet a Tall Dark Stranger,2010,Comedy,Color,English,USA,R,98,22000000
The Sweeney,2012,Action,Color,English,UK,R,112,3000000
Silent House,2011,Drama,Color,English,France,R,86,2000000
Pootie Tang,2001,Action,Color,English,USA,PG-13,81,3000000
College,2008,Comedy,Color,English,USA,R,94,6500000
Patch Adams,1998,Biography,Color,English,USA,PG-13,115,50000000
The Da Vinci Code,2006,Mystery,Color,English,USA,PG-13,174,125000000
Underworld: Awakening,2012,Action,Color,English,USA,R,88,70000000
Anything Else,2003,Comedy,Color,English,USA,R,108,18000000
Along Came a Spider,2001,Crime,Color,English,USA,R,104,60000000
My Name Is Bruce,2007,Comedy,Color,English,USA,R,84,1500000
Predator 2,1990,Action,Color,English,USA,R,103,35000000
Idle Hands,1999,Comedy,Color,English,USA,R,92,20000000
Antitrust,2001,Action,Color,English,USA,PG-13,109,30000000
On the Road,2012,Adventure,Color,English,France,R,137,25000000
Windtalkers,2002,Action,Color,English,USA,R,153,115000000
The Ruins,2008,Horror,Color,English,USA,R,93,8000000
Hulk,2003,Action,Color,English,USA,PG-13,138,137000000
D.E.B.S.,2004,Action,Color,English,USA,PG-13,91,3500000
Halloween II,2009,Horror,Color,English,USA,R,119,15000000
Halloween II,2009,Horror,Color,English,USA,R,119,15000000
The Way of the Gun,2000,Action,Color,English,USA,R,119,8500000
